,user_id,item_id,rating
58993,683,Flooring,1
59011,703,Flooring,2
59016,709,Flooring,1
59033,728,Flooring,2
59068,767,Flooring,2
59074,775,Flooring,1
59095,797,Flooring,1
59097,799,Flooring,2
59129,833,Flooring,1
59132,836,Flooring,1
59138,844,Flooring,1
59142,848,Flooring,2
59148,854,Flooring,2
59154,861,Flooring,1
59181,889,Flooring,1
59204,914,Flooring,2
59217,928,Flooring,1
59230,943,Flooring,1
59234,947,Flooring,1
59236,949,Flooring,2
59247,962,Flooring,1
59260,975,Flooring,2
59267,982,Flooring,1
59274,989,Flooring,1
59297,1014,Flooring,2
59301,1018,Flooring,2
59303,1020,Flooring,1
59307,1024,Flooring,1
59309,1026,Flooring,2
59318,1038,Flooring,2
59320,1040,Flooring,1
59329,1049,Flooring,1
59341,1063,Flooring,1
59379,1104,Flooring,2
59385,1111,Flooring,1
59395,1122,Flooring,1
59397,1125,Flooring,2
59411,1144,Flooring,2
59414,1147,Flooring,2
59426,1168,Flooring,2
59434,1179,Flooring,1
59441,1187,Flooring,2
59447,1195,Flooring,1
59544,164,Air travel,2
59609,236,Air travel,2
59658,289,Air travel,2
59674,306,Air travel,2
59818,458,Air travel,1
60298,988,Air travel,1
60341,1036,Air travel,2
60344,1039,Air travel,2
60375,1072,Air travel,2
60471,1194,Air travel,2
60567,162,Walking shoe,1
60640,243,Walking shoe,1
60648,251,Walking shoe,1
60657,262,Walking shoe,1
60688,294,Walking shoe,1
60700,307,Walking shoe,1
60721,329,Walking shoe,1
60847,462,Walking shoe,1
60915,538,Walking shoe,2
60944,569,Walking shoe,1
61048,688,Walking shoe,1
61096,743,Walking shoe,1
61178,832,Walking shoe,1
61235,894,Walking shoe,2
61298,963,Walking shoe,2
61388,1060,Walking shoe,1
61393,1065,Walking shoe,1
61414,1088,Walking shoe,1
61423,1098,Walking shoe,1
61466,1153,Walking shoe,2
61522,51,Serveware,1
61526,56,Serveware,2
61540,70,Serveware,2
61544,74,Serveware,2
61545,75,Serveware,1
61575,144,Serveware,2
61602,173,Serveware,2
61636,210,Serveware,1
61679,259,Serveware,1
61716,297,Serveware,1
61719,300,Serveware,1
61762,347,Serveware,2
61902,497,Serveware,2
61911,506,Serveware,1
61967,567,Serveware,1
62096,715,Serveware,2
62103,722,Serveware,1
62113,734,Serveware,2
62120,742,Serveware,2
62231,863,Serveware,1
62232,864,Serveware,1
62280,915,Serveware,1
62310,948,Serveware,1
62364,1005,Serveware,2
62379,1021,Serveware,1
62388,1032,Serveware,1
62427,1074,Serveware,2
62445,1094,Serveware,2
62498,1161,Serveware,1
62518,1189,Serveware,1
62599,143,Mouth,1
62613,158,Mouth,2
62632,178,Mouth,2
62637,184,Mouth,2
62652,199,Mouth,2
62657,205,Mouth,1
62663,214,Mouth,1
62682,234,Mouth,1
62683,235,Mouth,1
62740,296,Mouth,1
62743,299,Mouth,1
62749,306,Mouth,1
62758,315,Mouth,2
62763,321,Mouth,1
62770,328,Mouth,1
62772,330,Mouth,2
62776,336,Mouth,2
62777,337,Mouth,1
62778,338,Mouth,1
62781,341,Mouth,2
62795,356,Mouth,1
62801,362,Mouth,1
62805,366,Mouth,1
62815,376,Mouth,2
62818,380,Mouth,2
62820,382,Mouth,2
62833,395,Mouth,2
62844,407,Mouth,1
62851,414,Mouth,2
62855,418,Mouth,1
62863,426,Mouth,2
62902,469,Mouth,1
62954,526,Mouth,2
62983,557,Mouth,2
62986,560,Mouth,1
62990,564,Mouth,1
62998,573,Mouth,2
63004,579,Mouth,1
63016,598,Mouth,1
63043,630,Mouth,1
63051,639,Mouth,1
63078,667,Mouth,1
63098,688,Mouth,1
63118,712,Mouth,2
63119,713,Mouth,1
63145,742,Mouth,2
63169,769,Mouth,1
63171,772,Mouth,1
63179,780,Mouth,2
63197,799,Mouth,1
63203,805,Mouth,2
63215,818,Mouth,1
63221,825,Mouth,1
63228,832,Mouth,2
63236,841,Mouth,2
63240,846,Mouth,1
63254,861,Mouth,1
63259,866,Mouth,1
63272,880,Mouth,2
63292,902,Mouth,2
63308,918,Mouth,1
63353,968,Mouth,2
63361,976,Mouth,1
63366,981,Mouth,1
63383,999,Mouth,1
63386,1002,Mouth,1
63392,1008,Mouth,2
63401,1018,Mouth,2
63405,1022,Mouth,2
63407,1024,Mouth,2
63418,1038,Mouth,2
63427,1047,Mouth,1
63463,1087,Mouth,2
63470,1094,Mouth,2
63487,1113,Mouth,2
63496,1124,Mouth,2
63499,1127,Mouth,1
63759,290,Wig,1
63766,297,Wig,2
63869,407,Wig,1
63943,488,Wig,2
63969,514,Wig,1
64011,560,Wig,1
64032,582,Wig,1
64033,583,Wig,1
64053,612,Wig,2
64074,637,Wig,2
64102,666,Wig,2
64143,712,Wig,2
64262,842,Wig,1
64275,857,Wig,1
64284,866,Wig,1
64320,905,Wig,1
64327,912,Wig,1
64444,1039,Wig,1
64541,1153,Wig,1
64572,1195,Wig,2
64587,39,Sports equipment,1
64589,41,Sports equipment,1
64591,43,Sports equipment,2
64605,60,Sports equipment,1
64607,62,Sports equipment,2
64629,120,Sports equipment,1
64839,349,Sports equipment,1
64852,363,Sports equipment,1
65001,523,Sports equipment,2
65038,562,Sports equipment,1
65090,625,Sports equipment,2
65098,636,Sports equipment,2
65105,643,Sports equipment,1
65215,764,Sports equipment,1
65272,826,Sports equipment,1
65341,901,Sports equipment,1
65374,936,Sports equipment,2
65455,1022,Sports equipment,2
65584,1179,Sports equipment,1
65597,1195,Sports equipment,2
65771,249,Chute,2
65839,322,Chute,1
65873,359,Chute,2
65956,445,Chute,1
66003,498,Chute,1
66228,751,Chute,2
66413,951,Chute,1
66483,1025,Chute,2
66559,1110,Chute,2
66599,1162,Chute,1
66625,24,Watch,2
66644,47,Watch,1
66648,52,Watch,1
66660,65,Watch,2
66677,118,Watch,1
66681,122,Watch,1
66692,135,Watch,1
66695,138,Watch,1
66729,175,Watch,1
66737,184,Watch,1
66747,194,Watch,2
66749,196,Watch,2
66756,203,Watch,1
66768,219,Watch,2
66789,242,Watch,1
66796,249,Watch,1
66841,297,Watch,2
66871,329,Watch,2
66885,345,Watch,1
66912,373,Watch,2
66956,419,Watch,1
66965,428,Watch,1
67045,515,Watch,1
67083,557,Watch,2
67086,560,Watch,1
67087,561,Watch,1
67111,592,Watch,1
67120,602,Watch,1
67124,607,Watch,1
67126,610,Watch,1
67131,615,Watch,1
67135,620,Watch,2
67157,646,Watch,2
67162,651,Watch,1
67168,657,Watch,1
67239,735,Watch,1
67242,738,Watch,2
67264,763,Watch,1
67278,779,Watch,1
67284,785,Watch,1
67324,828,Watch,1
67333,837,Watch,2
67391,901,Watch,1
67414,925,Watch,2
67415,926,Watch,1
67450,965,Watch,1
67470,985,Watch,1
67498,1015,Watch,2
67502,1019,Watch,1
67508,1025,Watch,1
67522,1042,Watch,1
67562,1086,Watch,1
67563,1087,Watch,1
67580,1106,Watch,1
67587,1113,Watch,2
67588,1114,Watch,1
67617,1154,Watch,1
67622,1160,Watch,1
67627,1170,Watch,1
67715,133,Houseplant,2
67718,136,Houseplant,1
67816,244,Houseplant,2
67884,316,Houseplant,1
68051,496,Houseplant,2
68060,505,Houseplant,2
68132,582,Houseplant,2
68135,585,Houseplant,1
68140,596,Houseplant,1
68186,650,Houseplant,2
68187,651,Houseplant,1
68222,687,Houseplant,2
68229,695,Houseplant,1
68317,794,Houseplant,2
68385,867,Houseplant,2
68414,899,Houseplant,2
68432,917,Houseplant,1
68487,977,Houseplant,2
68645,1158,Houseplant,2
68647,1160,Houseplant,2
68679,30,Nature,2
68686,38,Nature,2
68704,59,Nature,2
68715,70,Nature,2
68721,76,Nature,1
68956,367,Nature,1
68971,383,Nature,2
68978,390,Nature,1
69128,551,Nature,1
69152,577,Nature,2
69206,644,Nature,1
69301,748,Nature,1
69337,789,Nature,2
69372,826,Nature,2
69426,884,Nature,1
69494,959,Nature,2
69571,1041,Nature,2
69600,1072,Nature,2
69619,1093,Nature,2
69665,1152,Nature,2
69802,173,Cosmetic dentistry,1
69818,190,Cosmetic dentistry,1
69903,284,Cosmetic dentistry,2
69924,306,Cosmetic dentistry,1
69957,342,Cosmetic dentistry,1
69970,356,Cosmetic dentistry,1
70019,407,Cosmetic dentistry,1
70113,508,Cosmetic dentistry,2
70165,564,Cosmetic dentistry,1
70173,573,Cosmetic dentistry,2
70218,630,Cosmetic dentistry,1
70229,642,Cosmetic dentistry,1
70273,688,Cosmetic dentistry,1
70340,764,Cosmetic dentistry,1
70344,769,Cosmetic dentistry,1
70360,787,Cosmetic dentistry,1
70372,799,Cosmetic dentistry,1
70390,818,Cosmetic dentistry,1
70498,935,Cosmetic dentistry,1
70550,991,Cosmetic dentistry,1
70744,47,Software,1
70760,65,Software,1
70764,69,Software,1
70768,73,Software,2
70772,78,Software,2
71247,635,Software,2
71248,636,Software,1
71283,672,Software,2
71293,683,Software,2
71380,781,Software,2
71801,117,Visual arts,1
71807,123,Visual arts,1
71945,276,Visual arts,1
71994,327,Visual arts,1
72048,385,Visual arts,1
72071,409,Visual arts,1
72149,494,Visual arts,1
72171,516,Visual arts,1
72200,548,Visual arts,1
72211,560,Visual arts,1
72272,635,Visual arts,1
72282,646,Visual arts,2
72336,703,Visual arts,1
72409,785,Visual arts,2
72438,816,Visual arts,2
72464,845,Visual arts,1
72498,881,Visual arts,1
72518,903,Visual arts,1
72526,911,Visual arts,1
72619,1011,Visual arts,1
72889,186,Seabird,1
73160,479,Seabird,1
73175,495,Seabird,1
73199,521,Seabird,1
73247,572,Seabird,1
73423,774,Seabird,1
73715,1089,Seabird,1
73719,1093,Seabird,1
73721,1095,Seabird,2
73741,1117,Seabird,1
74007,288,Flash memory,2
74075,361,Flash memory,1
74159,448,Flash memory,1
74169,459,Flash memory,1
74266,566,Flash memory,1
74505,834,Flash memory,2
74531,863,Flash memory,1
74664,1005,Flash memory,2
74722,1069,Flash memory,1
74732,1080,Flash memory,1
74788,1146,Flash memory,1
74877,118,Vegetable,1
75158,421,Vegetable,1
75253,525,Vegetable,1
75266,539,Vegetable,2
75308,583,Vegetable,2
75409,700,Vegetable,2
75440,736,Vegetable,2
75631,944,Vegetable,2
75656,971,Vegetable,2
75805,1138,Vegetable,1
75927,146,Cool,2
75965,187,Cool,2
75970,192,Cool,1
75971,193,Cool,2
75985,209,Cool,2
75997,223,Cool,2
76086,318,Cool,2
76089,322,Cool,2
76110,345,Cool,2
76150,387,Cool,1
76155,392,Cool,2
76184,422,Cool,2
76211,451,Cool,2
76217,457,Cool,2
76304,553,Cool,2
76428,694,Cool,2
76445,714,Cool,2
76476,748,Cool,1
76506,782,Cool,2
76550,829,Cool,2
76556,835,Cool,2
76568,849,Cool,2
76608,892,Cool,2
76632,917,Cool,1
76638,924,Cool,1
76679,969,Cool,2
76696,986,Cool,2
76711,1002,Cool,2
76762,1059,Cool,2
76805,1106,Cool,2
76895,49,Reflex camera,1
76902,57,Reflex camera,1
76904,59,Reflex camera,2
76912,67,Reflex camera,1
76923,80,Reflex camera,1
77453,694,Reflex camera,1
77544,796,Reflex camera,2
77578,832,Reflex camera,1
77702,967,Reflex camera,1
77811,1085,Reflex camera,2
77981,150,Entertainment,2
77997,168,Entertainment,1
78098,279,Entertainment,1
78105,286,Entertainment,1
78123,305,Entertainment,1
78160,345,Entertainment,1
78161,346,Entertainment,1
78274,464,Entertainment,1
78313,508,Entertainment,1
78355,554,Entertainment,1
78441,655,Entertainment,1
78518,740,Entertainment,2
78524,746,Entertainment,2
78551,777,Entertainment,1
78600,829,Entertainment,1
78606,835,Entertainment,1
78646,879,Entertainment,1
78664,899,Entertainment,1
78734,974,Entertainment,1
78863,1114,Entertainment,1
79012,157,Biome,1
79026,172,Biome,1
79183,343,Biome,2
79206,367,Biome,1
79221,383,Biome,2
79228,390,Biome,1
79312,481,Biome,1
79378,551,Biome,1
79381,555,Biome,1
79402,577,Biome,2
79456,644,Biome,1
79529,723,Biome,1
79551,748,Biome,1
79594,796,Biome,1
79652,859,Biome,1
79676,884,Biome,1
79688,898,Biome,1
79722,934,Biome,2
79744,959,Biome,2
79906,1139,Biome,1
79915,1152,Biome,2
79950,24,Engineering,2
79969,47,Engineering,1
79973,52,Engineering,1
79985,65,Engineering,2
80001,117,Engineering,2
80004,120,Engineering,2
80034,153,Engineering,2
80044,164,Engineering,2
80047,168,Engineering,1
80049,170,Engineering,1
80051,172,Engineering,2
80057,178,Engineering,1
80063,185,Engineering,1
80074,196,Engineering,2
80079,201,Engineering,2
80086,210,Engineering,1
80109,236,Engineering,2
80113,241,Engineering,1
80116,244,Engineering,1
80121,249,Engineering,2
80135,265,Engineering,1
80136,266,Engineering,2
80149,280,Engineering,2
80156,287,Engineering,2
80158,289,Engineering,2
80167,298,Engineering,2
80170,301,Engineering,1
80172,304,Engineering,2
80174,306,Engineering,2
80175,307,Engineering,1
80179,311,Engineering,2
80183,315,Engineering,1
80188,321,Engineering,2
80189,322,Engineering,1
80193,326,Engineering,2
80201,336,Engineering,2
80214,349,Engineering,1
80216,352,Engineering,1
80217,353,Engineering,1
80223,359,Engineering,2
80224,360,Engineering,2
80226,362,Engineering,2
80255,392,Engineering,2
80263,400,Engineering,1
80279,417,Engineering,1
80301,440,Engineering,2
80302,441,Engineering,1
80304,443,Engineering,2
80306,445,Engineering,1
80307,446,Engineering,2
80310,449,Engineering,1
80315,455,Engineering,1
80318,458,Engineering,1
80326,468,Engineering,1
80327,469,Engineering,2
80334,478,Engineering,1
80336,480,Engineering,2
80353,498,Engineering,1
80355,500,Engineering,1
80362,507,Engineering,1
80376,523,Engineering,2
80383,530,Engineering,2
80409,558,Engineering,1
80416,566,Engineering,1
80436,592,Engineering,1
80442,599,Engineering,1
80444,601,Engineering,2
80447,604,Engineering,1
80450,609,Engineering,1
80452,611,Engineering,1
80454,613,Engineering,1
80455,614,Engineering,1
80456,615,Engineering,1
80474,637,Engineering,1
80496,660,Engineering,2
80497,661,Engineering,1
80498,662,Engineering,2
80513,677,Engineering,2
80514,678,Engineering,1
80526,691,Engineering,2
80540,707,Engineering,1
80548,717,Engineering,2
80549,718,Engineering,1
80573,745,Engineering,2
80578,751,Engineering,2
80589,763,Engineering,1
80591,765,Engineering,1
80595,771,Engineering,1
80599,775,Engineering,1
80609,785,Engineering,1
80626,803,Engineering,1
80630,807,Engineering,2
80644,823,Engineering,1
80646,825,Engineering,2
80652,831,Engineering,2
80656,835,Engineering,1
80683,865,Engineering,1
80707,890,Engineering,2
80714,899,Engineering,1
80716,901,Engineering,1
80720,905,Engineering,2
80722,907,Engineering,1
80739,925,Engineering,1
80741,927,Engineering,1
80742,928,Engineering,2
80749,936,Engineering,1
80755,943,Engineering,1
80763,951,Engineering,1
80774,964,Engineering,1
80780,970,Engineering,2
80786,976,Engineering,2
80792,982,Engineering,2
80793,983,Engineering,1
80795,985,Engineering,1
80798,988,Engineering,1
80810,1001,Engineering,1
80829,1021,Engineering,2
80832,1024,Engineering,1
80833,1025,Engineering,2
80841,1036,Engineering,2
80844,1039,Engineering,2
80847,1042,Engineering,1
80849,1044,Engineering,1
80859,1056,Engineering,2
80862,1059,Engineering,1
80865,1062,Engineering,1
80871,1068,Engineering,2
80875,1072,Engineering,2
80877,1074,Engineering,1
80890,1089,Engineering,1
80908,1109,Engineering,1
80909,1110,Engineering,2
80913,1114,Engineering,1
80920,1122,Engineering,1
80922,1125,Engineering,2
80929,1137,Engineering,2
80936,1144,Engineering,1
80939,1147,Engineering,1
80942,1154,Engineering,1
80949,1162,Engineering,1
80952,1170,Engineering,1
80954,1173,Engineering,2
80963,1183,Engineering,1
80964,1184,Engineering,2
80971,1194,Engineering,2
80972,1195,Engineering,1
81161,266,Car seat cover,2
81323,436,Car seat cover,2
81417,540,Car seat cover,1
81434,558,Car seat cover,1
81451,576,Car seat cover,1
81565,707,Car seat cover,1
81590,736,Car seat cover,2
81617,766,Car seat cover,1
81680,834,Car seat cover,2
81879,1049,Car seat cover,1
82011,38,Nose,2
82016,43,Nose,1
82022,51,Nose,1
82029,59,Nose,2
82039,69,Nose,2
82049,115,Nose,2
82061,128,Nose,2
82074,143,Nose,1
82082,151,Nose,2
82088,158,Nose,2
82107,178,Nose,2
82108,179,Nose,2
82112,184,Nose,2
82121,193,Nose,2
82127,199,Nose,2
82132,205,Nose,1
82138,214,Nose,1
82157,234,Nose,1
82158,235,Nose,1
82166,244,Nose,2
82178,257,Nose,2
82187,267,Nose,2
82190,270,Nose,1
82215,296,Nose,1
82218,299,Nose,1
82224,306,Nose,1
82233,315,Nose,2
82245,328,Nose,1
82247,330,Nose,2
82249,334,Nose,1
82251,336,Nose,2
82252,337,Nose,1
82253,338,Nose,1
82254,339,Nose,1
82256,341,Nose,2
82270,356,Nose,1
82279,365,Nose,2
82290,376,Nose,2
82293,380,Nose,2
82295,382,Nose,2
82308,395,Nose,2
82312,399,Nose,2
82314,401,Nose,2
82319,407,Nose,1
82326,414,Nose,2
82330,418,Nose,1
82338,426,Nose,2
82377,469,Nose,1
82385,479,Nose,1
82396,491,Nose,2
82429,526,Nose,2
82458,557,Nose,2
82461,560,Nose,1
82465,564,Nose,1
82473,573,Nose,2
82479,579,Nose,1
82509,619,Nose,2
82518,630,Nose,1
82523,636,Nose,2
82535,649,Nose,2
82551,665,Nose,1
82553,667,Nose,1
82559,673,Nose,1
82573,688,Nose,1
82585,701,Nose,1
82593,712,Nose,2
82594,713,Nose,1
82606,725,Nose,2
82607,726,Nose,2
82620,742,Nose,2
82643,767,Nose,2
82644,769,Nose,1
82646,772,Nose,1
82653,779,Nose,2
82655,781,Nose,2
82672,799,Nose,1
82678,805,Nose,2
82690,818,Nose,1
82702,831,Nose,1
82703,832,Nose,2
82711,841,Nose,2
82715,846,Nose,1
82729,861,Nose,1
82734,866,Nose,1
82746,879,Nose,2
82747,880,Nose,2
82748,881,Nose,2
82750,883,Nose,2
82756,889,Nose,1
82757,890,Nose,2
82767,902,Nose,2
82783,918,Nose,1
82803,941,Nose,2
82814,952,Nose,2
82828,968,Nose,2
82836,976,Nose,1
82841,981,Nose,1
82858,999,Nose,1
82861,1002,Nose,1
82866,1007,Nose,1
82867,1008,Nose,2
82876,1018,Nose,2
82880,1022,Nose,2
82882,1024,Nose,2
82890,1035,Nose,1
82893,1038,Nose,2
82900,1045,Nose,2
82904,1049,Nose,1
82919,1066,Nose,1
82938,1087,Nose,2
82945,1094,Nose,2
82962,1113,Nose,2
82971,1124,Nose,2
83016,1187,Nose,2
83017,1188,Nose,2
83075,116,Tap,1
83105,149,Tap,1
83126,172,Tap,1
83162,212,Tap,1
83169,220,Tap,1
83198,251,Tap,2
83223,279,Tap,1
83232,288,Tap,2
83285,345,Tap,2
83289,349,Tap,2
83297,358,Tap,1
83303,364,Tap,1
83439,509,Tap,2
83455,527,Tap,1
83547,635,Tap,2
83606,697,Tap,1
83610,701,Tap,1
83633,728,Tap,2
83635,730,Tap,1
83720,824,Tap,1
83725,829,Tap,2
83748,854,Tap,2
83749,856,Tap,2
83754,861,Tap,1
83840,953,Tap,2
83903,1020,Tap,1
83920,1040,Tap,1
83925,1045,Tap,2
83997,1125,Tap,2
84019,1156,Tap,2
84041,1187,Tap,2
84113,130,Vision care,2
84120,138,Vision care,1
84145,166,Vision care,1
84148,169,Vision care,1
84183,206,Vision care,1
84195,221,Vision care,1
84200,226,Vision care,1
84229,259,Vision care,2
84233,263,Vision care,1
84251,282,Vision care,1
84286,318,Vision care,1
84293,326,Vision care,2
84321,357,Vision care,2
84328,364,Vision care,1
84332,368,Vision care,2
84339,375,Vision care,2
84341,377,Vision care,1
84387,425,Vision care,1
84409,448,Vision care,1
84424,464,Vision care,1
84431,474,Vision care,1
84442,487,Vision care,2
84446,491,Vision care,2
84480,527,Vision care,1
84484,531,Vision care,2
84493,541,Vision care,2
84499,547,Vision care,1
84501,549,Vision care,2
84508,557,Vision care,2
84542,599,Vision care,2
84560,620,Vision care,2
84571,634,Vision care,1
84647,716,Vision care,2
84660,730,Vision care,1
84684,758,Vision care,2
84695,771,Vision care,1
84725,802,Vision care,2
84732,809,Vision care,2
84752,831,Vision care,2
84774,856,Vision care,1
84796,879,Vision care,1
84800,883,Vision care,1
84804,887,Vision care,2
84826,911,Vision care,1
84846,933,Vision care,1
84851,938,Vision care,2
84860,948,Vision care,1
84872,962,Vision care,1
84878,968,Vision care,1
84920,1012,Vision care,2
84941,1036,Vision care,2
84947,1042,Vision care,2
84984,1083,Vision care,1
85007,1108,Vision care,2
85013,1114,Vision care,1
85023,1126,Vision care,1
85046,1159,Vision care,1
85049,1162,Vision care,2
85054,1173,Vision care,1
85279,285,Computer monitor accessory,1
85301,308,Computer monitor accessory,2
85362,373,Computer monitor accessory,2
85503,525,Computer monitor accessory,1
85559,584,Computer monitor accessory,2
85770,824,Computer monitor accessory,2
85801,858,Computer monitor accessory,1
85815,872,Computer monitor accessory,2
85886,949,Computer monitor accessory,1
85933,999,Computer monitor accessory,1
86151,117,Naval architecture,1
86194,164,Naval architecture,2
86259,236,Naval architecture,2
86308,289,Naval architecture,2
86324,306,Naval architecture,2
86421,409,Naval architecture,1
86468,458,Naval architecture,1
86499,494,Naval architecture,1
86550,548,Naval architecture,1
86561,560,Naval architecture,1
86622,635,Naval architecture,1
86632,646,Naval architecture,2
86686,703,Naval architecture,1
86759,785,Naval architecture,2
86848,881,Naval architecture,1
86948,988,Naval architecture,1
86991,1036,Naval architecture,2
86994,1039,Naval architecture,2
87025,1072,Naval architecture,2
87121,1194,Naval architecture,2
87206,150,Condiment,1
87234,180,Condiment,1
87277,229,Condiment,1
87278,230,Condiment,1
87389,349,Condiment,1
87740,736,Condiment,2
87741,737,Condiment,1
87768,767,Condiment,1
87825,829,Condiment,1
87933,946,Condiment,1
88307,234,Egg white,1
88386,318,Egg white,2
88403,338,Egg white,1
88565,510,Egg white,2
88567,512,Egg white,2
88774,746,Egg white,1
88878,860,Egg white,2
88951,938,Egg white,2
89003,994,Egg white,2
89025,1017,Egg white,2
89311,210,Porcelain,1
89391,297,Porcelain,1
89394,300,Porcelain,1
89437,347,Porcelain,2
89586,506,Porcelain,1
89778,722,Porcelain,1
89906,863,Porcelain,1
89955,915,Porcelain,1
90054,1021,Porcelain,1
90173,1161,Porcelain,1
90379,259,Bicycle accessory,2
90478,364,Bicycle accessory,1
90596,491,Bicycle accessory,2
90630,527,Bicycle accessory,1
90634,531,Bicycle accessory,2
90710,620,Bicycle accessory,2
90721,634,Bicycle accessory,2
90797,716,Bicycle accessory,2
90902,831,Bicycle accessory,2
91199,1162,Bicycle accessory,2
91282,123,Bicycle jersey,1
91475,335,Bicycle jersey,1
91525,387,Bicycle jersey,1
91606,474,Bicycle jersey,1
91714,595,Bicycle jersey,1
91737,622,Bicycle jersey,1
91782,671,Bicycle jersey,1
91789,678,Bicycle jersey,1
91791,680,Bicycle jersey,1
91912,814,Bicycle jersey,1
92211,1144,Bicycle jersey,2
92253,29,Document,1
92276,56,Document,2
92284,64,Document,1
92292,72,Document,1
92298,80,Document,2
92302,118,Document,1
92319,137,Document,2
92325,144,Document,1
92330,149,Document,2
92331,150,Document,2
92338,158,Document,1
92349,170,Document,2
92353,174,Document,1
92358,179,Document,2
92385,209,Document,1
92391,217,Document,1
92395,221,Document,2
92404,231,Document,1
92414,242,Document,2
92455,286,Document,2
92468,299,Document,1
92471,303,Document,1
92479,311,Document,2
92481,313,Document,2
92494,327,Document,2
92539,375,Document,2
92541,377,Document,1
92552,389,Document,1
